URL,Org Name,Reported Date,Update Notice,,,,,,,
https://ago.vermont.gov/blog/2018/05/04/alaska-airlines-notice-of-data-breach-to-consumers/,Alaska Airlines,5/4/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/04/amtrak-notice-of-data-breach-to-consumers/,Amtrak,5/4/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/05/03/orbitz-notice-of-data-breach-to-consumers-2/,Orbitz,5/3/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/30/national-restaurant-association-notice-of-data-breach-to-consumers/,National Restaurant Association,4/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/27/cpt-group-inc-security-incident/,CPT Group Inc Security Incident,4/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/27/medwatch-llc-privacy-notice-to-consumers/,MedWatch LLC Privacy Notice,4/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/27/rutland-regional-medical-center-data-privacy-incident-notice-to-consumers/,Rutland Regional Medical Center,4/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/26/carolina-digestive-health-associates-data-security-incident/,Carolina Digestive Health Associates,4/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/26/cetera-advisors-llc-notice-to-consumers/,Cetera Advisors LLC Notice,4/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/26/intuit-inc-turbo-tax-security-review-to-consumers/,Intuit Inc Turbo Tax Security Review,4/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/25/sears-holdings-vendor-security-incident-notice-to-consumers/,Sears Holdings vendor,4/25/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/24/atrium-hospitality-notice-of-data-breach-to-consumers/,Atrium Hospitality,4/24/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/24/trust-company-of-the-south-notice-of-data-breach-to-consumers/,Trust Company of the South,4/24/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/23/capital-digestive-care-data-security-incident-to-consumers/,Capital Digestive Care,4/23/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/20/american-esoteric-laboratories-notice-of-data-breach-to-consumers/,American Esoteric Laboratories,4/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/20/best-buy-co-inc-notice-of-data-breach-to-consumers/,Best Buy Co Inc,4/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/20/southwest-airlines-co-notice-of-data-incident-to-consumers/,Southwest Airlines Co,4/20/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/19/michael-gruber-dmd-pa-notice-to-consumers/,Michael Gruber DMD PA Notice,4/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/19/strategic-analysis-inc-notice-of-data-breach-to-consumers/,Strategic Analysis Inc,4/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/19/ww-grainger-inc-notice-of-third-party-data-breach-to-consumers/,WW Grainger Inc,4/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/18/discover-sbn-to-consumers/,Discover,4/18/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/16/btce-inc-sbn-to-consumers/,BTCE Inc,4/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/16/delta-air-lines-inc-sbn/,Delta Air Lines Inc SBN,4/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/16/temp-tations-home-llc-to-consumers/,Temp-Tations Home LLC,4/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/13/inogen-inc-sbn-to-consumers/,Inogen Inc,4/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/13/medwatch-llc-sbn-to-consumers/,MedWatch LLC,4/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/12/peoples-united-notice-of-data-breach-to-consumers/,Peoples United,4/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/11/custom-personalization-solutions-llc-notice-of-data-breach-to-consumers/,Custom Personalization Solutions LLC,4/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/11/custom-personalization-solutions-llc-to-consumers/,Custom Personalization Solutions LLC,4/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/11/pfcom-inc-to-consumers/,PF@Com Inc,4/11/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/06/autism-learning-partners-holdings-llc-to-consumers/,Autism Learning Partners Holdings LLC,4/6/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/04/interval-international-inc-security-breach-noticee-ltr-to-consumers/,Interval International Inc,4/4/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/04/john-y-trent-associations-llc-to-consumers/,John Y Trent & Associations LLC,4/4/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/03/blue-beacon-notice-of-data-breach-to-consumers/,Blue Beacon,4/3/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/03/jc-penney-corporation-inc-notice-of-data-breach-to-consumers/,JC Penney Corporation Inc,4/3/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/03/springer-science-and-business-media-llc-security-notification-to-consumers/,Springer Science and Business Media LLC,4/3/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/04/02/lincoln-financial-sbn-to-consumers/,Lincoln Financial,4/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/30/thermo-fisher-scientific-sbn-to-consumers/,Thermo Fisher Scientific,3/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/29/fred-usinger-inc-notice-of-data-breach-to-consumers/,Fred Usinger Inc,3/29/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/28/shutterfly-notice-of-data-breach-to-consumers/,Shutterfly,3/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/28/shutterfly-sbn-to-consumers/,Shutterfly,3/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/27/friedman-leavitt-associates-inc-sbn-to-consumers/,Friedman Leavitt & Associates Inc,3/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/27/manduka-notice-of-data-breach-to-consumers/,Manduka,3/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/23/nfp-property-and-casualty-services-inc-sbn-to-consumers/,NFP Property and Casualty Services Inc,3/23/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/22/orbitz-notice-of-data-breach-to-consumers/,Orbitz,3/22/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/21/cplse-notice-of-data-breach-to-consumers/,CPLSE,3/21/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/16/american-express-travel-related-services-co-inc-notice-of-data-breach/,American Express Travel Related Services Co Inc,3/16/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/14/intuit-inc-turbo-tax-security-review-for-consumers/,Intuit Inc Turbo Tax,3/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/14/ithaca-college-notice-of-data-security-breach-to-consumers/,Ithaca College,3/14/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/13/2018-03-13-rotary-international-notice-of-data-breach-to-consumers/,Rotary International,3/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/13/discover-security-breach-letter-to-consumers/,Discover,3/13/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/09/academy-mortgage-corporation-notice-of-security-incident-to-consumers/,Academy Mortgage Corporation,3/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/09/chalavoutis-associates-llc-letter-to-consumers/,Chalavoutis Associates LLC,3/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/08/abm-industries-incorporated-notice-of-data-breach-to-consumers/,ABM Industries Incorporated,3/8/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/07/chopra-enterprises-llc-notice-of-data-breach-to-consumers/,Chopra Enterprises LLC,3/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/07/cnu-online-holdings-llc-notice-of-data-security-incident-to-consumers/,CNU Online Holdings LLC,3/7/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/06/california-state-university-fresno-notice-of-data-breach-to-consumers/,California State University Fresno,3/6/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/06/interstate-plastics-inc-notice-of-data-breach-to-consumers/,Interstate Plastics Inc,3/6/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/06/iss-solutions-important-notification-regarding-your-personal-information/,ISS Solutions,3/6/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/05/cary-e-williams-cpa-sbn-consumers/,Cary E Williams CPA,3/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/05/intuit-inc-turbo-tax-security-review-investigation-for-consumers/,Intuit Inc Turbo Tax,3/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/03/02/asi-construction-sbn-to-consumers/,ASI Construction,3/2/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/28/st-peters-surgery-endoscopy-center-sbn-consumers/,St. Peter's Surgery & Endoscopy Center,2/28/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/27/fasthealth-corporation-sbn-consumers/,FastHealth Corporation,2/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/27/mercy-love-county-hospital-clinic-sbn-consumers/,Mercy Love County Hospital and Clinic,2/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/27/metro-wire-rope-sbn-consumers/,Metro Wire Rope,2/27/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/26/curtis-lumber-co-sbn-consumers-_redacted/,Curtis Lumber Co _Redacted,2/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/23/mueller-co-cpa-sbn-consumers/,Mueller and Co CPA,2/23/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/23/north-40-outfitters-sbn-consumers/,North 40 Outfitters,2/23/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/21/la-philharmonic-sbn-consumers/,LA Philharmonic,2/21/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/12/connecticut-airport-authority-sbn-consumers/,Connecticut Airport Authority,2/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/12/talx-corp-entergy-sbn-consumers/,TALX Corp - Entergy,2/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/09/corporate-employment-resources-sbn-consumers/,Corporate Employment Resources,2/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/05/1st-mariner-sbn-consumers/,1st Mariner,2/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/02/05/par-electrical-contractors-sbn-consumers/,PAR Electrical Contractors,2/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/30/vermont-health-connect-ahs-sbn-consumers/,Vermont Health Connect - AHS,1/30/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/26/pentair-aquatic-eco-systems-sbn-consumers/,Pentair Aquatic Eco Systems,1/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/26/rbc-royal-bank-sbn-consumer/,RBC Royal Bank,1/26/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/24/southern-national-bancorp-virginia-inc-sbn-consumers/,"Southern National Bancorp of Virginia, Inc.",1/24/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/24/vsa-partners-sbn-consumers/,VSA Partners,1/24/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/19/westminister-ingleside-king-farm-presbyterian-retirement-communitites-sbn-consumers/,Westminister Ingleside King Farm Presbyterian Retirement Communitites,1/19/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/17/monticello-central-school-district-sbn-consumers/,Monticello Central School District,1/17/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/12/guaranteed-rate-inc-sbn-consumers/,Guaranteed Rate Inc,1/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/12/hallmark-home-mortgage-sbn-consumers/,Hallmark Home Mortgage,1/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/12/jasons-deli-deli-management-inc-sbn-consumers/,Jason's Deli - Deli Management Inc.,1/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/12/pharmerica-corporation-sbn-consumers/,Pharmerica Corporation,1/12/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/10/alton-lane-sbn-consumers/,Alton Lane,1/10/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/10/broward-college-sbn-consumers/,Broward College,1/10/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/10/talentreef-sbn-consumers/,talentReef,1/10/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/09/sabre-hospitality-service-sbn-consumers/,Sabre Hospitality Service,1/9/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/05/beautyblender-rea-deeming-beauty-sbn-consumers/,beautyblender - Rea.deeming Beauty,1/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2018/01/05/northeast-arc-sbn-consumers/,Northeast Arc,1/5/2018,,,,,,,,
https://ago.vermont.gov/blog/2017/12/20/valerie-fund-sbn-consumers/,The Valerie Fund,12/20/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/12/15/board-pensions-presbyterian-church-usa-sbn-consumers/,Board of Pensions of the Presbyterian Church-USA,12/15/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/12/14/florida-power-light-tio-networks-usa-sbn-consumers/,Florida Power and Light - TIO Networks USA,12/14/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/12/13/ih-mississippi-valley-credit-union-sbn-consumers/,IH Mississippi Valley Credit Union,12/13/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/12/13/pacific-gas-electric-sbn-consumers/,Pacific Gas and Electric,12/13/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/12/07/whitehall-hotel-sbn-consumers/,The Whitehall Hotel,12/7/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/12/04/ahs-dvha-vhc-sbn-consumers/,AHS DVHA VHC,12/4/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/12/01/jam-paper-envelope-sbn-consumers/,JAM Paper & Envelope,12/1/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/30/grass-advantage-llc-sbn-consumers/,Grass Advantage LLC ,11/30/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/29/combat-brands-llc-sbn-consumers/,Combat Brands LLC,11/29/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/27/bulletproof-360-inc-sbn-consumers/,Bulletproof 360 Inc,11/27/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/22/salliemae-sbn-consumers/,SallieMae,11/22/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/22/uber-sbn-consumers/,Uber,11/22/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/21/baylor-college-medicine-sbn-consumers/,Baylor College of Medicine,11/21/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/17/jrk-hotel-group-consumer-notice-letter-consumers/,JRK Hotel Group,11/17/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/15/saris-cycling-group-sbn-consumers/,Saris Cycling Group,11/15/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/14/abm-industries-inc-sbn-consumers/,ABM Industries Inc,11/14/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/14/gallagher-nac-sbn-consumers/,Gallagher NAC,11/14/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/13/intuit-turbo-tax-sbn-consumers/,Intuit Turbo Tax,11/13/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/08/intouch-credit-union-sbn-consumers/,InTouch Credit Union,11/8/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/11/06/wilbraham-lawler-buba-p-c-sbn-consumers/,"Wilbraham, Lawler & Buba P.C.",11/6/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/10/23/agency-of-human-services-dcf-esd-notice-of-data-breach-to-consumers/,Agency of Human Services-DCF-ESD,10/23/2017,,,,,,,,
https://ago.vermont.gov/blog/2017/02/16/peoples-united-bank-sbn-to-consumers/,Peoples United Bank,2/16/2017,,,,,,,,
